ENTRY,BLOC,IBLK,Name1,Location,Locn,Year,Experiment.Name,Type,Trial,Check,Plot,Pass,Range,Column,HD,TW,PH,BUAC,FD,Can_Cover,X900nm,X975nm,Blue,Green,Red,RE1,RE2,NIR,NDVI,NDRE1,NDRE2,NWI1,NWI2,MTVI
239,1,5,SWW15674-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,263,0,6,14,141,NA,30,36,141,48.52941176,46.11291991,50.24884419,21.23662688,28.37933339,28.72962426,28.48554531,32.61050989,35.55392325,0.105527179,0.108884481,0.043181073,0.043375665,0.042920803,0.000475267
239,1,5,SWW15674-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,263,0,12,14,147,NA,33,62,152,50.57618438,54.54315984,44.42582098,17.27938817,25.03503651,23.99076687,27.897301,34.06636159,39.39722724,0.242141264,0.171183626,0.072564732,-0.10150157,-0.102227372,0.017670757
240,1,5,SWW15674-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,264,0,6,13,141,NA,31,33,141,62.09862385,59.09239149,64.57830166,26.03926431,35.01524867,35.01203061,36.19546251,41.62051457,45.2780194,0.126748052,0.108962304,0.042089373,0.045172352,0.044359015,0.00771386
240,1,5,SWW15674-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,264,0,12,13,147,NA,33,50,152,56.54292343,61.83391011,50.64580838,19.00954658,27.99266146,26.50896632,31.69182839,38.70002435,44.67955052,0.253404278,0.17007198,0.07171452,-0.098354385,-0.099467725,0.022326928
241,1,4,SWW15674-1-1-1-3,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,266,0,6,11,141,NA,30,40,141,75.88424437,74.70120174,81.62154019,31.80888534,42.77350158,42.6818739,45.54125817,52.34790976,56.61030375,0.139452651,0.106874393,0.039119529,0.045096786,0.044269556,0.017634192
241,1,4,SWW15674-1-1-1-3,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,266,0,12,11,146,NA,34,59,152,63.18629751,69.71342102,57.81731654,21.60114807,31.58587616,29.88662334,36.13731224,44.02395502,50.74010339,0.256713711,0.168041316,0.070872317,-0.092337448,-0.093280292,0.027143244
242,1,4,SWW15674-1-1-1-4,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,267,0,6,10,145,NA,31,42,141,85.02202643,83.28452642,90.20715835,34.60298498,46.32074269,46.02378905,49.04345283,57.06128862,62.31667006,0.14955432,0.116906271,0.044023047,0.041126039,0.039901808,0.017658072
242,1,4,SWW15674-1-1-1-4,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,267,0,12,10,149,NA,32,46,152,53.32431823,58.35717706,47.20460068,17.79446324,26.01152597,24.58663475,29.46182164,36.17634877,42.01435151,0.259927671,0.175474389,0.074663646,-0.104329102,-0.105649759,0.020926341
243,1,3,SWW15675-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,268,0,6,9,145,NA,31,43,141,86.69265033,88.03723093,95.69875638,33.26013613,44.54834501,44.10108286,49.32597901,58.24291901,64.55993209,0.187402701,0.13234734,0.05144028,0.042915882,0.041698557,0.030875309
243,1,3,SWW15675-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,268,0,12,9,149,NA,30,54,152,56.22420161,61.48478973,50.41508023,18.73947814,27.26509885,25.86075146,31.02393051,38.06962398,44.03806965,0.258353948,0.1732857,0.072690456,-0.097950451,-0.098925133,0.022899861
244,1,3,SWW15675-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,269,0,6,8,145,NA,32,38,141,82.12461696,83.36996313,90.28398572,31.64883352,42.39227362,42.01792768,47.26131757,55.56684293,61.4188207,0.187747539,0.129664218,0.050023033,0.040984462,0.039814946,0.030925246
244,1,3,SWW15675-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,269,0,12,8,148,NA,33,50,152,54.45719329,57.99429125,48.04448967,18.56373486,27.12141383,26.03944961,30.13822533,36.53809704,41.91295589,0.232616821,0.163546567,0.068512259,-0.093133906,-0.093831724,0.018880368
11,1,1,SWW15675-1-1-1-3,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,3,3,1,3,NA,55.3,NA,82,178,96.67443338,97.10880604,84.35710224,28.82752947,41.97318966,37.68004442,56.09084508,69.98609288,83.11932866,0.372342379,0.192795575,0.085779038,-0.068867964,-0.07027052,0.079162934
11,1,1,SWW15675-1-1-1-3,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,3,3,1,3,160,NA,35,42,166,25.79411765,24.90118489,22.63690298,8.948781531,13.24592155,12.44103048,14.78514545,17.63752393,20.21036288,0.23767985,0.155212881,0.067978404,-0.047207542,-0.0476309,0.009524955
11,2,11,SWW15675-1-1-1-3,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,85,6,10,6,NA,57.3,NA,67,178,97.64210526,92.35753031,80.30902273,26.8278436,38.67229125,35.25961983,55.9853519,69.90793954,83.3910001,0.403175199,0.195780332,0.087952732,-0.068676297,-0.069779047,0.09843475
11,2,11,SWW15675-1-1-1-3,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,85,6,10,6,NA,NA,NA,73,166,67.34453979,68.33287659,60.26143754,20.18541477,29.81882826,27.38467838,36.40901935,45.16710875,53.69998738,0.319449776,0.190856398,0.086306557,-0.060591848,-0.062766687,0.038284226
11,3,5,SWW15675-1-1-1-3,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,123,4,14,4,180,-9,33,58,178,96.81171909,84.8218954,73.67206542,29.82291288,42.06678146,39.7980618,50.58188387,60.35729743,68.61946031,0.262663982,0.150092864,0.064059316,-0.069212459,-0.070348611,0.057292072
11,3,5,SWW15675-1-1-1-3,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,123,4,14,4,NA,NA,NA,56,166,44.41083958,42.33416163,37.97895498,13.39707605,19.96889028,18.53053067,23.54567698,28.67846767,33.49303139,0.284808622,0.174003943,0.077440046,-0.052963818,-0.054227838,0.022280787
245,1,3,SWW15675-1-1-1-3,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,270,0,6,7,145,NA,32,44,141,90.44471154,90.28416298,97.49956655,33.59996021,44.99261211,44.56085089,50.28821311,59.7477546,66.38231327,0.193382384,0.135768577,0.052600928,0.040065156,0.038424008,0.033770336
245,1,3,SWW15675-1-1-1-3,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,270,0,12,7,147,NA,36,57,152,50.49201837,54.76706894,44.69371033,16.9699573,24.95090891,23.82698194,28.53266718,34.58977433,39.68457115,0.248075768,0.16350486,0.068594301,-0.100296621,-0.101279707,0.021838501
246,1,2,SWW15675-1-1-1-4,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,271,0,6,6,144,NA,32,38,141,87.87335723,88.84318893,97.13832669,34.54237273,46.43823982,46.35171308,52.09957077,60.58772952,66.25418423,0.175978603,0.118464145,0.044673362,0.04552015,0.044601947,0.036419364
246,1,2,SWW15675-1-1-1-4,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,271,0,12,6,147,NA,36,61,152,69.56873861,77.14969681,63.00376669,23.20319101,34.17506873,32.45043263,39.82995677,48.45003286,55.7692938,0.262177044,0.166637525,0.070229402,-0.09968106,-0.10093172,0.033649765
247,1,2,SWW15675-1-1-1-5,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,272,0,6,5,145,NA,31,31,141,67.02298236,65.41008178,72.86683293,29.60049555,39.60883755,40.06995559,41.81585412,47.23198189,50.23614935,0.112862551,0.090331754,0.030822048,0.05449207,0.053926219,0.014750364
247,1,2,SWW15675-1-1-1-5,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,272,0,12,5,147,NA,36,58,152,62.40202858,69.06934108,55.69614162,20.65185467,30.60431049,28.97520315,36.38854774,43.8939795,50.36916776,0.266741041,0.16090198,0.068692681,-0.10583289,-0.107186693,0.03426218
248,1,2,SWW15675-1-1-1-6,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,273,0,6,4,142,NA,32,39,141,87.599094,88.28016618,97.32199557,35.56350553,47.72181771,47.93651808,53.14766965,61.1090681,66.29250402,0.159450271,0.109229081,0.040685808,0.04963201,0.048716186,0.034398898
248,1,2,SWW15675-1-1-1-6,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,273,0,12,4,147,NA,36,59,152,74.3704401,81.70109769,67.04974125,24.24140272,35.46869692,33.5340553,41.82737398,51.04562709,59.01031369,0.272384704,0.17002156,0.072369438,-0.097041748,-0.098495958,0.038123783
249,1,1,SWW15675-1-1-1-7,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,274,0,6,3,144,NA,30,40,141,86.80897646,87.9281512,96.80000848,34.04926892,45.80483655,45.80331061,51.97549617,60.12341231,65.39558298,0.175156633,0.113173905,0.042002971,0.048905408,0.048026556,0.039989186
249,1,1,SWW15675-1-1-1-7,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,274,0,12,3,148,NA,34,49,152,65.82936336,73.311292,60.69138028,21.73194389,31.64473728,29.91162923,37.90521852,46.20917301,53.41993419,0.278216413,0.169194674,0.072376049,-0.092488373,-0.094176568,0.036574402
250,1,1,SWW15676-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,275,0,6,2,144,NA,30,30,141,71.54696133,67.62478476,75.93749501,30.65816913,41.08167778,41.54098047,43.24420242,48.85571472,51.72688587,0.109206832,0.088322871,0.028545406,0.058370226,0.057903164,0.014601374
250,1,1,SWW15676-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,275,0,12,2,147,NA,32,50,152,69.5824586,79.69332254,66.03848364,23.57098319,34.44638298,32.60559381,41.77267151,50.67313685,58.49736407,0.280714204,0.166444142,0.071669793,-0.091959059,-0.093698413,0.041311808
251,1,1,SWW15676-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,277,0,7,1,143,NA,29,38,141,72.61219793,68.39597661,76.62917472,29.41650054,39.37585253,39.64113068,42.15764576,48.17363434,51.60712333,0.131344425,0.099998167,0.034410332,0.057267471,0.056770829,0.019050944
251,1,1,SWW15676-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,277,0,13,1,148,NA,33,60,152,64.76365869,70.66328948,59.78283901,20.81421003,30.30779953,28.60546308,36.23930265,44.46179759,51.60346083,0.28333597,0.174385855,0.07434179,-0.081745812,-0.083409532,0.035254477
252,1,1,SWW15676-1-1-1-3,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,278,0,7,2,144,NA,29,33,141,78.43964154,76.23660203,85.45295359,32.00261045,42.99481254,43.1048478,47.36738751,54.08516581,58.03779709,0.146799993,0.100304865,0.035252647,0.057658501,0.05700029,0.028330575
252,1,1,SWW15676-1-1-1-3,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,278,0,13,2,148,NA,33,49,152,80.58052915,91.34350435,76.82687543,26.91692068,39.60028169,37.29629176,48.46716631,58.75566324,67.59657759,0.284471366,0.164090505,0.06997038,-0.084618117,-0.086320962,0.050042728
253,1,1,SWW15676-1-1-1-4,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,279,0,7,3,142,NA,28,36,141,82.33710285,83.60851195,93.18906789,33.58091727,44.98402442,44.82957974,50.63768444,58.17284732,62.99899669,0.167003447,0.107825932,0.039828967,0.05502045,0.054189407,0.035303089
253,1,1,SWW15676-1-1-1-4,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,279,0,13,3,147,NA,33,47,152,65.92056177,74.13953092,62.61775284,23.62091028,33.88859112,32.0884037,39.2214755,47.53486609,54.67162762,0.258198737,0.164605441,0.069826889,-0.083333223,-0.084249831,0.030600948
254,1,2,SWW15678-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,280,0,7,4,144,NA,27,35,141,78.68406743,75.611865,84.34746726,32.54083366,43.4747493,43.94431851,45.88709053,52.5304834,56.67981307,0.126438701,0.104553577,0.037993942,0.055108011,0.054611395,0.016140838
254,1,2,SWW15678-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,280,0,13,4,147,NA,33,59,152,73.38214454,78.91960383,65.41013901,24.5082843,35.79856671,34.26806593,40.71811573,49.59559871,57.11627187,0.249390654,0.167771736,0.070476444,-0.093013394,-0.093601392,0.030648423
255,1,2,SWW15678-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,281,0,7,5,144,NA,27,29,141,62.53474152,59.08408456,66.57604651,26.71775997,35.81270196,36.25942001,37.14613671,41.99234437,44.68228752,0.104109999,0.091761798,0.031034953,0.059957503,0.059620835,0.008859663
255,1,2,SWW15678-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,281,0,13,5,147,NA,33,54,152,39.44146079,40.82639139,34.34751982,13.94498539,20.42212973,19.87021963,22.06399587,26.32639542,29.781485,0.199610082,0.149172089,0.061579399,-0.086002092,-0.086185107,0.010642371
256,1,2,SWW15679-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,282,0,7,6,141,NA,27,33,141,72.97612114,69.60409991,78.37425298,31.3608077,41.96082092,42.27291447,43.45680933,49.40854226,52.78751723,0.11012939,0.095797514,0.033063652,0.059779984,0.05926646,0.009948308
256,1,2,SWW15679-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,282,0,13,6,146,NA,32,62,152,49.85714286,53.0746467,44.4970281,16.89924972,24.44657524,23.37891822,27.13187121,33.26019182,38.41027838,0.24201416,0.171998229,0.071857859,-0.08720432,-0.08791095,0.016720558
257,1,3,SWW15679-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,283,0,7,7,141,NA,26,34,141,75.21978022,71.97331795,80.64083786,31.83077945,42.57010992,42.81944056,44.13559935,50.48197581,54.25902449,0.116878585,0.101458992,0.036060842,0.057409994,0.056793682,0.010328688
257,1,3,SWW15679-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,283,0,13,7,145,NA,32,59,152,49.70117141,53.19350464,45.26683519,17.43078371,25.19934734,24.13833651,27.61610214,33.73262468,38.86131956,0.232905032,0.169171153,0.070649073,-0.079947699,-0.080506217,0.014890925
258,1,3,SWW15679-1-1-1-3,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,284,0,7,8,141,NA,26,37,141,78.61271676,77.09152664,85.40398271,32.50990473,43.45784531,43.40861727,46.03387156,53.29096423,57.96355849,0.141775344,0.112515118,0.04199914,0.052244586,0.051154989,0.016311554
258,1,3,SWW15679-1-1-1-3,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,284,0,13,8,146,NA,32,59,152,44.20761792,48.30548245,41.09978373,15.73804135,22.81757987,21.92546283,25.25224344,30.71420114,35.34281539,0.233706961,0.166727474,0.070069986,-0.080004217,-0.080595909,0.014718523
259,1,3,SWW15679-1-1-1-4,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,285,0,7,9,141,NA,26,37,141,80.83333333,77.75054129,86.54132868,33.31555369,44.60857949,44.64584391,46.6060652,53.90118564,58.5491183,0.133327502,0.111626154,0.041333216,0.054348228,0.053507136,0.012841238
259,1,3,SWW15679-1-1-1-4,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,285,0,13,9,145,NA,31,61,152,46.38985478,49.99190364,42.21972872,16.07778289,23.31198602,22.26433827,25.73309127,31.48475532,36.25469969,0.238208555,0.169996478,0.070416043,-0.08376096,-0.084286274,0.01481419
260,1,4,SWW15679-1-1-1-5,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,286,0,7,10,141,NA,26,41,141,78.87055838,75.22578965,83.41739113,31.88847978,42.81607714,42.79500245,44.60863859,51.64191498,56.22375228,0.134850672,0.11365914,0.042477254,0.052475928,0.051635384,0.01161431
260,1,4,SWW15679-1-1-1-5,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,286,0,13,10,145,NA,31,59,152,51.23805387,54.31860621,46.10377133,17.45430004,25.39794244,24.39017455,28.00905497,34.25405897,39.50033128,0.235594539,0.170313966,0.071131661,-0.0811466,-0.081802832,0.016265583
12,1,7,SWW15679-1-1-1-6,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,21,3,3,3,NA,58.5,NA,44,178,91.26335638,74.90742387,69.50439577,29.70221893,42.28543585,39.73875591,46.95965306,56.55934935,64.82545595,0.236952855,0.158508858,0.068098364,-0.036190417,-0.03741403,0.029984422
12,1,7,SWW15679-1-1-1-6,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,21,3,3,3,155,NA,29,47,166,24.45532436,23.03432315,21.26157724,8.307878711,12.32819925,11.61287672,13.83791624,16.43429303,18.76258859,0.235356488,0.15145338,0.066150621,-0.039378432,-0.040020541,0.009549461
12,2,8,SWW15679-1-1-1-6,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,78,6,9,6,NA,57.6,NA,47,178,87.03146923,68.49254725,63.49064602,26.49152489,37.78319836,35.43521169,44.85206304,54.02032707,62.01769914,0.267687983,0.159250419,0.06892027,-0.036272521,-0.037898016,0.045318595
12,2,8,SWW15679-1-1-1-6,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,78,6,9,6,NA,NA,NA,52,166,38.81457848,37.60566092,33.87578107,12.26227473,17.99004075,16.71522996,20.70574553,25.29427067,29.65534795,0.277134322,0.177295555,0.079365015,-0.050772053,-0.052179695,0.016727519
12,3,9,SWW15679-1-1-1-6,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,134,8,15,8,176,-9,30,40,178,86.20545073,72.80749573,61.64554504,27.11025881,38.34864183,36.60623007,42.26378418,50.19334231,56.94449478,0.215559679,0.147042275,0.063013709,-0.081853232,-0.083017466,0.027384108
12,3,9,SWW15679-1-1-1-6,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,134,8,15,8,NA,NA,NA,63,166,44.53248811,42.94004548,38.52696277,14.10569342,20.49635166,18.95471221,23.18928529,28.52369177,33.72865151,0.278912455,0.185173992,0.083610664,-0.053295354,-0.054170183,0.016680362
261,1,4,SWW15679-1-1-1-6,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,288,0,7,12,141,NA,28,50,141,81.25,80.1075799,87.33449327,30.98048815,41.5056171,40.88977578,44.9325796,53.08101601,58.73889398,0.177143272,0.131177893,0.050598127,0.044319204,0.043160678,0.0218006
261,1,4,SWW15679-1-1-1-6,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,288,0,13,12,147,NA,30,63,152,53.69603785,57.54867682,48.92531083,18.34949196,26.56082308,25.51096566,29.03364133,35.71732243,41.33631218,0.236220923,0.175059883,0.072923098,-0.080400963,-0.080990354,0.015384638
13,1,16,SWW15679-1-1-1-7,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,46,9,6,9,NA,59.6,NA,74,178,98.02253881,94.55866106,79.57957598,26.68424986,38.87732403,34.94897607,57.04286245,71.62326628,86.00727697,0.417494759,0.201348186,0.091251419,-0.084068785,-0.086018357,0.09993
13,1,16,SWW15679-1-1-1-7,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,46,9,6,9,157,NA,33,60,166,54.1331546,55.2094629,49.52500876,17.15582399,25.20482481,23.52869671,29.82586366,36.76731022,43.43920493,0.294368995,0.185314751,0.08318395,-0.052987505,-0.054274911,0.02701134
13,2,16,SWW15679-1-1-1-7,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,102,7,12,7,NA,54.5,NA,58,178,94.82115427,84.06381844,72.85571496,26.72888208,38.31196532,35.30198454,50.08473712,61.51831022,71.97115318,0.336156539,0.177761535,0.078304629,-0.06939294,-0.071425802,0.073280429
13,2,16,SWW15679-1-1-1-7,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,102,7,12,7,NA,NA,NA,65,166,43.98092968,43.45565212,38.97273542,13.83610015,20.11841869,18.60098063,23.35586821,28.81405494,34.07313479,0.29193849,0.186476395,0.083627204,-0.05307489,-0.054385593,0.019576265
13,3,3,SWW15679-1-1-1-7,Davenport,DVP,2022,2022 LoRain SWW Prel DVP,SWW,Prelim,0,117,9,13,9,174,56.3,32,64,178,96.70128283,84.38671975,71.44968417,27.60065505,39.38639765,36.55963786,49.17918778,60.08977244,69.69097219,0.306362903,0.171417317,0.073980156,-0.080819633,-0.083016774,0.062988716
13,3,3,SWW15679-1-1-1-7,Ritzville,RIT,2022,2022 LoRain SWW Prel RIT,SWW,Prelim,0,117,9,13,9,NA,NA,NA,55,166,51.50257764,51.03373042,45.73973332,16.00119397,22.98331295,21.26762629,26.69816073,33.3175038,39.72591342,0.299820576,0.195526983,0.087734253,-0.053276912,-0.054705049,0.022322605
262,1,5,SWW15679-1-1-1-7,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,289,0,7,13,141,NA,27,46,141,74.10881801,71.91749173,78.65880535,29.0604537,38.78286127,38.30655415,40.92002874,48.14847817,53.23076356,0.161336175,0.128485023,0.05013142,0.045952266,0.044770085,0.013244278
262,1,5,SWW15679-1-1-1-7,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,289,0,13,13,146,NA,29,60,152,51.68711656,55.90246074,47.3278145,18.31503939,26.70164674,25.79601792,29.30130554,35.55898246,40.74096612,0.224146646,0.163500513,0.067915952,-0.08267135,-0.08306329,0.015961142
263,1,5,SWW15679-1-1-1-8,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,290,0,7,14,141,NA,26,37,141,54.80706344,51.80887766,57.37684221,23.26324173,31.0438841,31.01078169,31.53117181,36.21828398,39.40767917,0.118982513,0.109732805,0.042173284,0.051425977,0.050995355,0.003064914
263,1,5,SWW15679-1-1-1-8,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,290,0,13,14,146,NA,32,62,152,53.36909871,57.4638435,48.76587564,18.38978779,26.68892657,25.52574817,29.52376941,36.1711311,41.78946904,0.240710758,0.172118939,0.072066376,-0.081385596,-0.081878856,0.017374915
351,1,7,SWW15680-1-S-53-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,387,0,9,19,138,NA,29,33,141,48.26815642,46.37705814,51.37548729,21.7713644,29.29589448,29.6134185,28.95795266,33.00732934,35.69539103,0.092716336,0.103111471,0.039125986,0.051436361,0.051133494,-0.002426301
351,1,7,SWW15680-1-S-53-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,387,0,17,19,144,NA,31,58,152,45.83700441,47.31081964,46.14826247,16.29554252,24.07299762,23.13939426,26.29799344,31.71697856,36.44388562,0.223008418,0.161929859,0.069349283,-0.012155768,-0.01243921,0.013579138
264,1,5,SWW15681-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,291,0,7,15,141,NA,30,42,141,68.84715026,64.69574007,70.24815411,26.33068062,35.39976415,35.04818867,36.95829861,43.40185147,48.08472599,0.154983644,0.129353781,0.051186465,0.042106228,0.041146093,0.009592124
264,1,5,SWW15681-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,291,0,13,15,145,NA,35,62,152,43.75618444,46.04160344,38.71296295,14.69278255,21.51042697,20.61512191,23.80824662,29.09373777,33.54001179,0.237755798,0.169849924,0.070988469,-0.086026361,-0.086468975,0.014426179
265,1,6,SWW15683-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,292,0,7,16,142,NA,30,36,141,71.22166247,67.63357383,74.17861997,29.19578566,39.3267471,39.30954525,40.57038206,46.716915,50.94063787,0.127208647,0.111625306,0.043250345,0.046763064,0.046152915,0.007701408
265,1,6,SWW15683-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,292,0,13,16,147,NA,30,61,152,47.23247232,49.85131647,42.30526568,16.26800592,23.81239065,22.97176653,25.9781284,31.5415095,36.13606061,0.221909992,0.16363286,0.067888831,-0.081535014,-0.081882928,0.013587589
266,1,6,SWW15683-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,293,0,7,17,141,NA,29,43,141,71.85628743,69.40793341,75.57018178,29.33976022,39.52794023,39.29976737,41.2044663,47.80995601,52.27414389,0.140065152,0.116888171,0.044604367,0.043230085,0.04250468,0.010293566
266,1,6,SWW15683-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,293,0,13,17,147,NA,31,56,152,41.53595437,44.56563049,37.80579505,14.70632937,21.08676204,20.10416519,22.96499365,28.13777134,32.46196696,0.234770071,0.171644732,0.071356672,-0.081600772,-0.082065296,0.011478165
267,1,6,SWW15683-1-1-1-3,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,294,0,7,18,141,NA,28,38,141,65.13647643,61.32646258,67.37586271,27.73264187,37.23460623,37.28223963,37.22399541,42.70240442,46.25866627,0.1069797,0.10724932,0.039975484,0.047315654,0.047003037,-0.000478137
267,1,6,SWW15683-1-1-1-3,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,294,0,13,18,147,NA,31,62,152,43.6076708,44.73291111,38.11157869,14.80416325,21.53989123,20.6550832,23.33566354,28.42774777,32.63675944,0.224200236,0.166391901,0.068927301,-0.07958424,-0.079924838,0.011523479
268,1,7,SWW15684-1-1-1-1,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,295,0,7,19,141,NA,28,36,141,60.19417476,58.00153518,63.71441003,26.15031557,35.16327542,35.32379093,35.52593973,40.72561906,44.19327302,0.111241383,0.107905935,0.040834894,0.047371662,0.046936125,0.00187145
268,1,7,SWW15684-1-1-1-1,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,295,0,13,19,146,NA,33,58,152,44.24619086,46.90422146,39.83255661,15.66175627,22.85219948,22.03028329,24.89578217,30.07567147,34.34328967,0.218061426,0.15967551,0.066247858,-0.081295341,-0.081530177,0.012788519
269,1,7,SWW15684-1-1-1-2,Lind,LND,2021,2021 Lind SWW F5 SP,SWW,SP,0,296,0,7,20,140,NA,30,32,141,60.7001694,57.86164025,63.8468765,26.91131882,36.15461551,36.34650388,36.02439739,41.04391364,44.12761009,0.096589782,0.100806462,0.036205721,0.049404186,0.049176807,-0.001267555
269,1,7,SWW15684-1-1-1-2,Ritzville,RIT,2021,2021 Lind@RIT SWW F5 SP,SWW,SP,0,296,0,13,20,145,NA,33,60,152,66.48033126,71.23644815,60.58884704,23.27950938,33.36605483,31.74565287,36.17392593,44.45560757,51.35090186,0.234967141,0.173327605,0.071971042,-0.080236065,-0.080770546,0.017304637
